PERMNO,date,TICKER,FACPR,PRC
12508,11/06/2018,VXUS,,50.68000
12508,11/07/2018,VXUS,,51.36000
12508,11/08/2018,VXUS,,50.78000
12508,11/09/2018,VXUS,,50.25000
12508,11/12/2018,VXUS,,49.45000
12508,11/13/2018,VXUS,,49.71000
12508,11/14/2018,VXUS,,49.86000
12508,11/15/2018,VXUS,,50.22000
12508,11/16/2018,VXUS,,50.22000
12508,11/19/2018,VXUS,,49.79000
12508,11/20/2018,VXUS,,48.78000
12508,11/21/2018,VXUS,,49.53000
12508,11/23/2018,VXUS,,49.22000
12508,11/26/2018,VXUS,,49.87000
12508,11/27/2018,VXUS,,49.75000
12508,11/28/2018,VXUS,,50.61000
12508,11/29/2018,VXUS,,50.36000
12508,11/30/2018,VXUS,,50.21000
12508,12/03/2018,VXUS,,50.93000
12508,12/04/2018,VXUS,,49.69000
12508,12/06/2018,VXUS,,49.28000
12508,12/07/2018,VXUS,,48.64000
12508,12/10/2018,VXUS,,48.22000
12508,12/11/2018,VXUS,,48.38000
12508,12/12/2018,VXUS,,49.14000
12508,12/13/2018,VXUS,,49.07000
12508,12/14/2018,VXUS,,48.39000
12508,12/17/2018,VXUS,,47.98000
12508,12/18/2018,VXUS,,48.04000
12508,12/19/2018,VXUS,,47.49000
12508,12/20/2018,VXUS,,47.43000
12508,12/21/2018,VXUS,,46.70000
12508,12/24/2018,VXUS,0.00000,45.72000
12508,12/26/2018,VXUS,,46.84000
12508,12/27/2018,VXUS,,46.85000
12508,12/28/2018,VXUS,,47.11000
12508,12/31/2018,VXUS,,47.22000
12508,01/02/2019,VXUS,,47.13000
12508,01/03/2019,VXUS,,46.60000
12508,01/04/2019,VXUS,,48.12000
12508,01/07/2019,VXUS,,48.27000
12508,01/08/2019,VXUS,,48.62000
12508,01/09/2019,VXUS,,49.27000
12508,01/10/2019,VXUS,,49.43000
12508,01/11/2019,VXUS,,49.11000
12508,01/14/2019,VXUS,,48.90000
12508,01/15/2019,VXUS,,49.21000
12508,01/16/2019,VXUS,,49.41000
12508,01/17/2019,VXUS,,49.63000
12508,01/18/2019,VXUS,,50.03000
12508,01/22/2019,VXUS,,49.27000
12508,01/23/2019,VXUS,,49.57000
12508,01/24/2019,VXUS,,49.75000
12508,01/25/2019,VXUS,,50.30000
12508,01/28/2019,VXUS,,50.03000
12508,01/29/2019,VXUS,,50.13000
12508,01/30/2019,VXUS,,50.73000
12508,01/31/2019,VXUS,,50.84000
12508,02/01/2019,VXUS,,50.76000
12508,02/04/2019,VXUS,,50.93000
12508,02/05/2019,VXUS,,51.38000
12508,02/06/2019,VXUS,,51.02000
12508,02/07/2019,VXUS,,50.35000
12508,02/08/2019,VXUS,,50.16000
12508,02/11/2019,VXUS,,50.06000
12508,02/12/2019,VXUS,,50.59000
12508,02/13/2019,VXUS,,50.52000
12508,02/14/2019,VXUS,,50.54000
12508,02/15/2019,VXUS,,51.05000
12508,02/19/2019,VXUS,,51.32000
12508,02/20/2019,VXUS,,51.56000
12508,02/21/2019,VXUS,,51.40000
12508,02/22/2019,VXUS,,51.72000
12508,02/25/2019,VXUS,,51.95000
12508,02/26/2019,VXUS,,52.13000
12508,02/27/2019,VXUS,,51.88000
12508,02/28/2019,VXUS,,51.67000
12508,03/01/2019,VXUS,,51.81000
12508,03/04/2019,VXUS,,51.75000
12508,03/05/2019,VXUS,,51.85000
12508,03/06/2019,VXUS,,51.68000
12508,03/07/2019,VXUS,,50.99000
12508,03/08/2019,VXUS,,50.88000
12508,03/11/2019,VXUS,,51.48000
12508,03/12/2019,VXUS,,51.56000
12508,03/13/2019,VXUS,,51.88000
12508,03/14/2019,VXUS,,51.80000
12508,03/15/2019,VXUS,,52.33000
12508,03/18/2019,VXUS,,52.63000
12508,03/19/2019,VXUS,,52.68000
12508,03/20/2019,VXUS,,52.69000
12508,03/21/2019,VXUS,,52.70000
12508,03/22/2019,VXUS,,51.57000
12508,03/25/2019,VXUS,0.00000,51.45000
12508,03/26/2019,VXUS,,51.75000
12508,03/27/2019,VXUS,,51.59000
12508,03/28/2019,VXUS,,51.62000
12508,03/29/2019,VXUS,,51.90000
12508,04/01/2019,VXUS,,52.57000
12508,04/02/2019,VXUS,,52.62000
12508,04/03/2019,VXUS,,52.95000
12508,04/04/2019,VXUS,,53.00000
12508,04/05/2019,VXUS,,53.14000
12508,04/08/2019,VXUS,,53.13000
12508,04/09/2019,VXUS,,52.96000
12508,04/10/2019,VXUS,,53.12000
12508,04/11/2019,VXUS,,52.94000
12508,04/12/2019,VXUS,,53.34000
12508,04/15/2019,VXUS,,53.29000
12508,04/16/2019,VXUS,,53.49000
12508,04/17/2019,VXUS,,53.55000
12508,04/18/2019,VXUS,,53.51000
12508,04/22/2019,VXUS,,53.41000
12508,04/23/2019,VXUS,,53.54000
12508,04/24/2019,VXUS,,53.03000
12508,04/25/2019,VXUS,,52.94000
12508,04/26/2019,VXUS,,53.22000
12508,04/29/2019,VXUS,,53.35000
12508,04/30/2019,VXUS,,53.34000
12508,05/01/2019,VXUS,,53.06000
12508,05/02/2019,VXUS,,52.98000
12508,05/03/2019,VXUS,,53.52000
12508,05/06/2019,VXUS,,52.87000
12508,05/07/2019,VXUS,,51.97000
12508,05/08/2019,VXUS,,52.02000
12508,05/09/2019,VXUS,,51.60000
12508,05/10/2019,VXUS,,51.98000
12508,05/13/2019,VXUS,,50.68000
12508,05/14/2019,VXUS,,51.19000
12508,05/15/2019,VXUS,,51.35000
12508,05/16/2019,VXUS,,51.59000
12508,05/17/2019,VXUS,,51.16000
12508,05/20/2019,VXUS,,50.96000
12508,05/21/2019,VXUS,,51.30000
12508,05/22/2019,VXUS,,51.13000
12508,05/23/2019,VXUS,,50.61000
12508,05/24/2019,VXUS,,51.02000
12508,05/28/2019,VXUS,,50.70000
12508,05/29/2019,VXUS,,50.53000
12508,05/30/2019,VXUS,,50.71000
12508,05/31/2019,VXUS,,50.45000
12508,06/03/2019,VXUS,,50.76000
12508,06/04/2019,VXUS,,51.26000
12508,06/05/2019,VXUS,,51.14000
12508,06/06/2019,VXUS,,51.26000
12508,06/07/2019,VXUS,,51.85000
12508,06/10/2019,VXUS,,52.06000
12508,06/11/2019,VXUS,,52.40000
12508,06/12/2019,VXUS,,51.94000
12508,06/13/2019,VXUS,,52.00000
12508,06/14/2019,VXUS,,51.58000
12508,06/17/2019,VXUS,,51.63000
12508,06/18/2019,VXUS,,52.45000
12508,06/19/2019,VXUS,,52.80000
12508,06/20/2019,VXUS,,53.36000
12508,06/21/2019,VXUS,0.00000,52.54000
12508,06/24/2019,VXUS,,52.59000
12508,06/25/2019,VXUS,,52.22000
12508,06/26/2019,VXUS,,52.38000
12508,06/27/2019,VXUS,,52.55000
12508,06/28/2019,VXUS,,52.75000
12508,07/01/2019,VXUS,,53.06000
12508,07/02/2019,VXUS,,53.25000
12508,07/03/2019,VXUS,,53.44000
12508,07/05/2019,VXUS,,53.09000
12508,07/08/2019,VXUS,,52.76000
12508,07/09/2019,VXUS,,52.56000
12508,07/10/2019,VXUS,,52.80000
12508,07/11/2019,VXUS,,52.83000
12508,07/12/2019,VXUS,,52.87000
12508,07/15/2019,VXUS,,52.96000
12508,07/16/2019,VXUS,,52.79000
12508,07/17/2019,VXUS,,52.69000
12508,07/18/2019,VXUS,,52.86000
12508,07/19/2019,VXUS,,52.69000
12508,07/22/2019,VXUS,,52.77000
12508,07/23/2019,VXUS,,53.00000
12508,07/24/2019,VXUS,,53.00000
12508,07/25/2019,VXUS,,52.51000
12508,07/26/2019,VXUS,,52.65000
12508,07/29/2019,VXUS,,52.67000
12508,07/30/2019,VXUS,,52.10000
12508,07/31/2019,VXUS,,51.70000
12508,08/01/2019,VXUS,,51.32000
12508,08/02/2019,VXUS,,50.94000
12508,08/05/2019,VXUS,,49.55000
12508,08/06/2019,VXUS,,49.97000
12508,08/07/2019,VXUS,,50.19000
12508,08/08/2019,VXUS,,50.77000
12508,08/09/2019,VXUS,,50.38000
12508,08/12/2019,VXUS,,49.89000
12508,08/13/2019,VXUS,,50.44000
12508,08/14/2019,VXUS,,49.02000
12508,08/15/2019,VXUS,,49.20000
12508,08/16/2019,VXUS,,49.82000
12508,08/19/2019,VXUS,,50.06000
12508,08/20/2019,VXUS,,49.96000
12508,08/21/2019,VXUS,,50.34000
12508,08/22/2019,VXUS,,50.15000
12508,08/23/2019,VXUS,,49.47000
12508,08/26/2019,VXUS,,49.85000
12508,08/27/2019,VXUS,,49.80000
12508,08/28/2019,VXUS,,49.90000
12508,08/29/2019,VXUS,,50.31000
12508,08/30/2019,VXUS,,50.58000
12508,09/03/2019,VXUS,,50.38000
12508,09/04/2019,VXUS,,51.14000
12508,09/05/2019,VXUS,,51.53000
12508,09/06/2019,VXUS,,51.69000
12508,09/09/2019,VXUS,,51.75000
12508,09/10/2019,VXUS,,51.84000
12508,09/11/2019,VXUS,,52.13000
12508,09/12/2019,VXUS,,52.43000
12508,09/13/2019,VXUS,,52.73000
12508,09/16/2019,VXUS,,52.31000
12508,09/17/2019,VXUS,,52.47000
12508,09/18/2019,VXUS,,52.37000
12508,09/19/2019,VXUS,,52.45000
12508,09/20/2019,VXUS,,52.40000
12508,09/23/2019,VXUS,,52.34000
12508,09/24/2019,VXUS,0.00000,51.76000
12508,09/25/2019,VXUS,,51.72000
12508,09/26/2019,VXUS,,51.77000
12508,09/27/2019,VXUS,,51.46000
12508,09/30/2019,VXUS,,51.66000
12508,10/01/2019,VXUS,,51.19000
12508,10/02/2019,VXUS,,50.39000
12508,10/03/2019,VXUS,,50.78000
12508,10/04/2019,VXUS,,51.12000
12508,10/07/2019,VXUS,,50.95000
12508,10/08/2019,VXUS,,50.52000
12508,10/09/2019,VXUS,,50.92000
12508,10/10/2019,VXUS,,51.30000
12508,10/11/2019,VXUS,,52.12000
12508,10/14/2019,VXUS,,51.91000
12508,10/15/2019,VXUS,,52.45000
12508,10/16/2019,VXUS,,52.56000
12508,10/17/2019,VXUS,,52.70000
12508,10/18/2019,VXUS,,52.60000
12508,10/21/2019,VXUS,,52.92000
12508,10/22/2019,VXUS,,52.87000
12508,10/23/2019,VXUS,,53.06000
12508,10/24/2019,VXUS,,53.15000
12508,10/25/2019,VXUS,,53.26000
12508,10/28/2019,VXUS,,53.49000
12508,10/29/2019,VXUS,,53.40000
12508,10/30/2019,VXUS,,53.60000
12508,10/31/2019,VXUS,,53.43000
12508,11/01/2019,VXUS,,53.95000
12508,11/04/2019,VXUS,,54.26000
12508,11/05/2019,VXUS,,54.35000
12508,11/06/2019,VXUS,,54.26000
12508,11/07/2019,VXUS,,54.47000
12508,11/08/2019,VXUS,,54.34000
12508,11/11/2019,VXUS,,54.16000
12508,11/12/2019,VXUS,,54.10000
12508,11/13/2019,VXUS,,53.90000
12508,11/14/2019,VXUS,,53.84000
12508,11/15/2019,VXUS,,54.20000
12508,11/18/2019,VXUS,,54.23000
12508,11/19/2019,VXUS,,54.19000
12508,11/20/2019,VXUS,,53.91000
12508,11/21/2019,VXUS,,53.81000
12508,11/22/2019,VXUS,,53.92000
12508,11/25/2019,VXUS,,54.32000
12508,11/26/2019,VXUS,,54.32000
12508,11/27/2019,VXUS,,54.44000
12508,11/29/2019,VXUS,,53.96000
12508,12/02/2019,VXUS,,53.74000
12508,12/03/2019,VXUS,,53.56000
12508,12/04/2019,VXUS,,54.02000
12508,12/05/2019,VXUS,,54.02000
12508,12/06/2019,VXUS,,54.48000
12508,12/09/2019,VXUS,,54.20000
12508,12/10/2019,VXUS,,54.30000
12508,12/11/2019,VXUS,,54.66000
12508,12/12/2019,VXUS,,55.20000
12508,12/13/2019,VXUS,,55.43000
12508,12/16/2019,VXUS,,55.96000
12508,12/17/2019,VXUS,,55.89000
12508,12/18/2019,VXUS,,55.93000
12508,12/19/2019,VXUS,,55.90000
12508,12/20/2019,VXUS,,55.92000
12508,12/23/2019,VXUS,0.00000,55.38000
12508,12/24/2019,VXUS,,55.39000
12508,12/26/2019,VXUS,,55.63000
12508,12/27/2019,VXUS,,55.90000
12508,12/30/2019,VXUS,,55.47000
12508,12/31/2019,VXUS,,55.69000
12508,01/02/2020,VXUS,,56.31000
12508,01/03/2020,VXUS,,55.62000
12508,01/06/2020,VXUS,,55.70000
12508,01/07/2020,VXUS,,55.60000
12508,01/08/2020,VXUS,,55.70000
12508,01/09/2020,VXUS,,55.95000
12508,01/10/2020,VXUS,,55.88000
12508,01/13/2020,VXUS,,56.30000
12508,01/14/2020,VXUS,,56.31000
12508,01/15/2020,VXUS,,56.16000
12508,01/16/2020,VXUS,,56.46000
12508,01/17/2020,VXUS,,56.64000
12508,01/21/2020,VXUS,,56.02000
12508,01/22/2020,VXUS,,56.20000
12508,01/23/2020,VXUS,,56.00000
12508,01/24/2020,VXUS,,55.68000
12508,01/27/2020,VXUS,,54.46000
12508,01/28/2020,VXUS,,54.87000
12508,01/29/2020,VXUS,,54.90000
12508,01/30/2020,VXUS,,54.70000
12508,01/31/2020,VXUS,,53.80000
12508,02/03/2020,VXUS,,53.90000
12508,02/04/2020,VXUS,,54.85000
12508,02/05/2020,VXUS,,55.35000
12508,02/06/2020,VXUS,,55.48000
12508,02/07/2020,VXUS,,54.93000
12508,02/10/2020,VXUS,,55.04000
12508,02/11/2020,VXUS,,55.44000
12508,02/12/2020,VXUS,,55.84000
12508,02/13/2020,VXUS,,55.41000
12508,02/14/2020,VXUS,,55.38000
12508,02/18/2020,VXUS,,55.04000
12508,02/19/2020,VXUS,,55.30000
12508,02/20/2020,VXUS,,54.85000
12508,02/21/2020,VXUS,,54.56000
12508,02/24/2020,VXUS,,52.54000
12508,02/25/2020,VXUS,,51.82000
12508,02/26/2020,VXUS,,51.92000
12508,02/27/2020,VXUS,,50.44000
12508,02/28/2020,VXUS,,50.25000
12508,03/02/2020,VXUS,,50.80000
12508,03/03/2020,VXUS,,50.34000
12508,03/04/2020,VXUS,,51.64000
12508,03/05/2020,VXUS,,50.40000
12508,03/06/2020,VXUS,,49.65000
12508,03/09/2020,VXUS,,45.73000
12508,03/10/2020,VXUS,,47.50000
12508,03/11/2020,VXUS,,45.14000
12508,03/12/2020,VXUS,,40.29000
12508,03/13/2020,VXUS,,42.85000
12508,03/16/2020,VXUS,,38.08000
12508,03/17/2020,VXUS,,40.05000
12508,03/18/2020,VXUS,,37.33000
12508,03/19/2020,VXUS,,37.75000
12508,03/20/2020,VXUS,,37.62000
12508,03/23/2020,VXUS,0.00000,36.75000
12508,03/24/2020,VXUS,,39.83000
12508,03/25/2020,VXUS,,41.27000
12508,03/26/2020,VXUS,,42.89000
12508,03/27/2020,VXUS,,41.41000
12508,03/30/2020,VXUS,,42.18000
12508,03/31/2020,VXUS,,41.96000
12508,04/01/2020,VXUS,,40.36000
12508,04/02/2020,VXUS,,41.29000
12508,04/03/2020,VXUS,,40.43000
12508,04/06/2020,VXUS,,42.50000
12508,04/07/2020,VXUS,,42.79000
12508,04/08/2020,VXUS,,43.21000
12508,04/09/2020,VXUS,,43.90000
12508,04/13/2020,VXUS,,43.74000
12508,04/14/2020,VXUS,,44.51000
12508,04/15/2020,VXUS,,43.26000
12508,04/16/2020,VXUS,,43.27000
12508,04/17/2020,VXUS,,44.40000
12508,04/20/2020,VXUS,,43.76000
12508,04/21/2020,VXUS,,42.82000
12508,04/22/2020,VXUS,,43.69000
12508,04/23/2020,VXUS,,43.59000
12508,04/24/2020,VXUS,,43.95000
12508,04/27/2020,VXUS,,44.57000
12508,04/28/2020,VXUS,,44.89000
12508,04/29/2020,VXUS,,46.07000
12508,04/30/2020,VXUS,,45.15000
12508,05/01/2020,VXUS,,44.06000
12508,05/04/2020,VXUS,,44.13000
12508,05/05/2020,VXUS,,44.29000
12508,05/06/2020,VXUS,,44.11000
12508,05/07/2020,VXUS,,44.65000
12508,05/08/2020,VXUS,,45.39000
12508,05/11/2020,VXUS,,45.35000
12508,05/12/2020,VXUS,,44.89000
12508,05/13/2020,VXUS,,44.56000
12508,05/14/2020,VXUS,,44.37000
12508,05/15/2020,VXUS,,44.22000
12508,05/18/2020,VXUS,,45.94000
12508,05/19/2020,VXUS,,45.47000
12508,05/20/2020,VXUS,,46.24000
12508,05/21/2020,VXUS,,45.78000
12508,05/22/2020,VXUS,,45.45000
12508,05/26/2020,VXUS,,46.71000
12508,05/27/2020,VXUS,,47.14000
12508,05/28/2020,VXUS,,47.35000
12508,05/29/2020,VXUS,,47.41000
12508,06/01/2020,VXUS,,48.43000
12508,06/02/2020,VXUS,,49.15000
12508,06/03/2020,VXUS,,50.21000
12508,06/04/2020,VXUS,,49.86000
12508,06/05/2020,VXUS,,50.83000
12508,06/08/2020,VXUS,,51.42000
12508,06/09/2020,VXUS,,50.86000
12508,06/10/2020,VXUS,,50.80000
12508,06/11/2020,VXUS,,48.06000
12508,06/12/2020,VXUS,,48.99000
12508,06/15/2020,VXUS,,49.04000
12508,06/16/2020,VXUS,,49.60000
12508,06/17/2020,VXUS,,49.73000
12508,06/18/2020,VXUS,,49.62000
12508,06/19/2020,VXUS,,49.42000
12508,06/22/2020,VXUS,0.00000,49.80000
12508,06/23/2020,VXUS,,50.10000
12508,06/24/2020,VXUS,,49.02000
12508,06/25/2020,VXUS,,49.52000
12508,06/26/2020,VXUS,,48.87000
12508,06/29/2020,VXUS,,49.26000
12508,06/30/2020,VXUS,,49.17000
12508,07/01/2020,VXUS,,49.42000
12508,07/02/2020,VXUS,,50.15000
12508,07/06/2020,VXUS,,51.27000
12508,07/07/2020,VXUS,,50.56000
12508,07/08/2020,VXUS,,51.21000
12508,07/09/2020,VXUS,,50.76000
12508,07/10/2020,VXUS,,51.02000
12508,07/13/2020,VXUS,,50.69000
12508,07/14/2020,VXUS,,51.26000
12508,07/15/2020,VXUS,,51.71000
12508,07/16/2020,VXUS,,51.25000
12508,07/17/2020,VXUS,,51.54000
12508,07/20/2020,VXUS,,51.89000
12508,07/21/2020,VXUS,,52.18000
12508,07/22/2020,VXUS,,52.20000
12508,07/23/2020,VXUS,,51.80000
12508,07/24/2020,VXUS,,51.61000
12508,07/27/2020,VXUS,,52.35000
12508,07/28/2020,VXUS,,51.98000
12508,07/29/2020,VXUS,,52.64000
12508,07/30/2020,VXUS,,51.98000
12508,07/31/2020,VXUS,,51.21000
12508,08/03/2020,VXUS,,51.95000
12508,08/04/2020,VXUS,,52.35000
12508,08/05/2020,VXUS,,52.66000
12508,08/06/2020,VXUS,,52.82000
12508,08/07/2020,VXUS,,52.35000
12508,08/10/2020,VXUS,,52.51000
12508,08/11/2020,VXUS,,52.63000
12508,08/12/2020,VXUS,,53.59000
12508,08/13/2020,VXUS,,53.36000
12508,08/14/2020,VXUS,,53.10000
12508,08/17/2020,VXUS,,53.60000
12508,08/18/2020,VXUS,,53.58000
12508,08/19/2020,VXUS,,53.25000
12508,08/20/2020,VXUS,,53.11000
12508,08/21/2020,VXUS,,52.99000
12508,08/24/2020,VXUS,,53.60000
12508,08/25/2020,VXUS,,53.80000
12508,08/26/2020,VXUS,,54.08000
12508,08/27/2020,VXUS,,53.61000
12508,08/28/2020,VXUS,,54.10000
12508,08/31/2020,VXUS,,53.48000
12508,09/01/2020,VXUS,,53.80000
12508,09/02/2020,VXUS,,54.25000
12508,09/03/2020,VXUS,,53.07000
12508,09/04/2020,VXUS,,53.18000
12508,09/08/2020,VXUS,,52.42000
12508,09/09/2020,VXUS,,53.31000
12508,09/10/2020,VXUS,,52.65000
12508,09/11/2020,VXUS,,53.14000
12508,09/14/2020,VXUS,,53.60000
12508,09/15/2020,VXUS,,53.97000
12508,09/16/2020,VXUS,,53.89000
12508,09/17/2020,VXUS,,53.87000
12508,09/18/2020,VXUS,,53.47000
12508,09/21/2020,VXUS,0.00000,52.12000
12508,09/22/2020,VXUS,,52.02000
12508,09/23/2020,VXUS,,51.39000
12508,09/24/2020,VXUS,,51.30000
12508,09/25/2020,VXUS,,51.49000
12508,09/28/2020,VXUS,,52.19000
12508,09/29/2020,VXUS,,52.12000
12508,09/30/2020,VXUS,,52.17000
12508,10/01/2020,VXUS,,52.59000
12508,10/02/2020,VXUS,,52.36000
12508,10/05/2020,VXUS,,53.13000
12508,10/06/2020,VXUS,,52.75000
12508,10/07/2020,VXUS,,53.28000
12508,10/08/2020,VXUS,,53.65000
12508,10/09/2020,VXUS,,54.02000
12508,10/12/2020,VXUS,,54.34000
12508,10/13/2020,VXUS,,53.87000
12508,10/14/2020,VXUS,,53.69000
12508,10/15/2020,VXUS,,53.13000
12508,10/16/2020,VXUS,,53.35000
12508,10/19/2020,VXUS,,53.11000
12508,10/20/2020,VXUS,,53.51000
12508,10/21/2020,VXUS,,53.36000
12508,10/22/2020,VXUS,,53.37000
12508,10/23/2020,VXUS,,53.67000
12508,10/26/2020,VXUS,,52.77000
12508,10/27/2020,VXUS,,52.58000
12508,10/28/2020,VXUS,,51.08000
12508,10/29/2020,VXUS,,51.39000
12508,10/30/2020,VXUS,,50.97000
12508,11/02/2020,VXUS,,51.68000
12508,11/03/2020,VXUS,,52.68000
12508,11/04/2020,VXUS,,53.50000
12508,11/05/2020,VXUS,,54.66000
12508,11/06/2020,VXUS,,54.83000
12508,11/09/2020,VXUS,,55.98000
12508,11/10/2020,VXUS,,56.16000
12508,11/11/2020,VXUS,,56.55000
12508,11/12/2020,VXUS,,55.79000
12508,11/13/2020,VXUS,,56.57000
12508,11/16/2020,VXUS,,57.28000
12508,11/17/2020,VXUS,,57.28000
12508,11/18/2020,VXUS,,57.01000
12508,11/19/2020,VXUS,,57.34000
12508,11/20/2020,VXUS,,57.52000
12508,11/23/2020,VXUS,,57.60000
12508,11/24/2020,VXUS,,58.45000
12508,11/25/2020,VXUS,,58.25000
12508,11/27/2020,VXUS,,58.68000
12508,11/30/2020,VXUS,,57.40000
12508,12/01/2020,VXUS,,58.70000
12508,12/02/2020,VXUS,,58.74000
12508,12/03/2020,VXUS,,59.01000
12508,12/04/2020,VXUS,,59.55000
12508,12/07/2020,VXUS,,59.25000
12508,12/08/2020,VXUS,,59.40000
12508,12/09/2020,VXUS,,59.33000
12508,12/10/2020,VXUS,,59.59000
12508,12/11/2020,VXUS,,59.30000
12508,12/14/2020,VXUS,,59.31000
12508,12/15/2020,VXUS,,59.95000
12508,12/16/2020,VXUS,,60.10000
12508,12/17/2020,VXUS,,60.52000
12508,12/18/2020,VXUS,,60.28000
12508,12/21/2020,VXUS,0.00000,58.95000
12508,12/22/2020,VXUS,,58.78000
12508,12/23/2020,VXUS,,59.33000
12508,12/24/2020,VXUS,,59.36000
12508,12/28/2020,VXUS,,59.72000
12508,12/29/2020,VXUS,,60.22000
12508,12/30/2020,VXUS,,60.55000
12508,12/31/2020,VXUS,,60.16000
12508,01/04/2021,VXUS,,60.52000
12508,01/05/2021,VXUS,,61.40000
12508,01/06/2021,VXUS,,61.73000
12508,01/07/2021,VXUS,,61.99000
12508,01/08/2021,VXUS,,62.78000
12508,01/11/2021,VXUS,,61.95000
12508,01/12/2021,VXUS,,62.27000
12508,01/13/2021,VXUS,,62.26000
12508,01/14/2021,VXUS,,62.81000
12508,01/15/2021,VXUS,,61.85000
12508,01/19/2021,VXUS,,62.47000
12508,01/20/2021,VXUS,,63.15000
12508,01/21/2021,VXUS,,63.23000
12508,01/22/2021,VXUS,,62.80000
12508,01/25/2021,VXUS,,62.89000
12508,01/26/2021,VXUS,,62.77000
12508,01/27/2021,VXUS,,61.31000
12508,01/28/2021,VXUS,,61.74000
12508,01/29/2021,VXUS,,60.31000
12508,02/01/2021,VXUS,,61.40000
12508,02/02/2021,VXUS,,62.14000
12508,02/03/2021,VXUS,,62.37000
12508,02/04/2021,VXUS,,62.43000
12508,02/05/2021,VXUS,,62.86000
12508,02/08/2021,VXUS,,63.25000
